Token	POS-Tag	OOV	Id	Index	Documento
digital	ADJ	0	20	6	Empresas que não investem em segurança digital correm riscos não apenas financeiros , mas também reputacionais , pois a perda de confiança dos clientes pode ser devastadora e difícil de recuperar .
correm	VERB	1	20	7	Empresas que não investem em segurança digital correm riscos não apenas financeiros , mas também reputacionais , pois a perda de confiança dos clientes pode ser devastadora e difícil de recuperar .
riscos	NOUN	0	20	8	Empresas que não investem em segurança digital correm riscos não apenas financeiros , mas também reputacionais , pois a perda de confiança dos clientes pode ser devastadora e difícil de recuperar .
não	ADV	0	20	9	Empresas que não investem em segurança digital correm riscos não apenas financeiros , mas também reputacionais , pois a perda de confiança dos clientes pode ser devastadora e difícil de recuperar .
apenas	ADV	0	20	10	Empresas que não investem em segurança digital correm riscos não apenas financeiros , mas também reputacionais , pois a perda de confiança dos clientes pode ser devastadora e difícil de recuperar .
financeiros	NOUN	0	20	11	Empresas que não investem em segurança digital correm riscos não apenas financeiros , mas também reputacionais , pois a perda de confiança dos clientes pode ser devastadora e difícil de recuperar .
,	PUNCT	0	20	12	Empresas que não investem em segurança digital correm riscos não apenas financeiros , mas também reputacionais , pois a perda de confiança dos clientes pode ser devastadora e difícil de recuperar .
mas	CCONJ	0	20	13	Empresas que não investem em segurança digital correm riscos não apenas financeiros , mas também reputacionais , pois a perda de confiança dos clientes pode ser devastadora e difícil de recuperar .
também	ADV	0	20	14	Empresas que não investem em segurança digital correm riscos não apenas financeiros , mas também reputacionais , pois a perda de confiança dos clientes pode ser devastadora e difícil de recuperar .
reputacionais	ADJ	1	20	15	Empresas que não investem em segurança digital correm riscos não apenas financeiros , mas também reputacionais , pois a perda de confiança dos clientes pode ser devastadora e difícil de recuperar .
,	PUNCT	0	20	16	Empresas que não investem em segurança digital correm riscos não apenas financeiros , mas também reputacionais , pois a perda de confiança dos clientes pode ser devastadora e difícil de recuperar .
pois	SCONJ	0	20	17	Empresas que não investem em segurança digital correm riscos não apenas financeiros , mas também reputacionais , pois a perda de confiança dos clientes pode ser devastadora e difícil de recuperar .
a	DET	0	20	18	Empresas que não investem em segurança digital correm riscos não apenas financeiros , mas também reputacionais , pois a perda de confiança dos clientes pode ser devastadora e difícil de recuperar .
perda	NOUN	0	20	19	Empresas que não investem em segurança digital correm riscos não apenas financeiros , mas também reputacionais , pois a perda de confiança dos clientes pode ser devastadora e difícil de recuperar .
de	ADP	0	20	20	Empresas que não investem em segurança digital correm riscos não apenas financeiros , mas também reputacionais , pois a perda de confiança dos clientes pode ser devastadora e difícil de recuperar .
confiança	NOUN	0	20	21	Empresas que não investem em segurança digital correm riscos não apenas financeiros , mas também reputacionais , pois a perda de confiança dos clientes pode ser devastadora e difícil de recuperar .
dos	ADP	0	20	22	Empresas que não investem em segurança digital correm riscos não apenas financeiros , mas também reputacionais , pois a perda de confiança dos clientes pode ser devastadora e difícil de recuperar .
clientes	NOUN	0	20	23	Empresas que não investem em segurança digital correm riscos não apenas financeiros , mas também reputacionais , pois a perda de confiança dos clientes pode ser devastadora e difícil de recuperar .
pode	VERB	0	20	24	Empresas que não investem em segurança digital correm riscos não apenas financeiros , mas também reputacionais , pois a perda de confiança dos clientes pode ser devastadora e difícil de recuperar .
ser	AUX	0	20	25	Empresas que não investem em segurança digital correm riscos não apenas financeiros , mas também reputacionais , pois a perda de confiança dos clientes pode ser devastadora e difícil de recuperar .
devastadora	ADJ	1	20	26	Empresas que não investem em segurança digital correm riscos não apenas financeiros , mas também reputacionais , pois a perda de confiança dos clientes pode ser devastadora e difícil de recuperar .
e	CCONJ	0	20	27	Empresas que não investem em segurança digital correm riscos não apenas financeiros , mas também reputacionais , pois a perda de confiança dos clientes pode ser devastadora e difícil de recuperar .
difícil	ADJ	0	20	28	Empresas que não investem em segurança digital correm riscos não apenas financeiros , mas também reputacionais , pois a perda de confiança dos clientes pode ser devastadora e difícil de recuperar .
de	SCONJ	0	20	29	Empresas que não investem em segurança digital correm riscos não apenas financeiros , mas também reputacionais , pois a perda de confiança dos clientes pode ser devastadora e difícil de recuperar .
recuperar	VERB	0	20	30	Empresas que não investem em segurança digital correm riscos não apenas financeiros , mas também reputacionais , pois a perda de confiança dos clientes pode ser devastadora e difícil de recuperar .
.	PUNCT	0	20	31	Empresas que não investem em segurança digital correm riscos não apenas financeiros , mas também reputacionais , pois a perda de confiança dos clientes pode ser devastadora e difícil de recuperar .
A	DET	0	21	0	A segurança cibernética também envolve proteção contra espionagem industrial , onde concorrentes podem tentar roubar segredos comerciais ou informações estratégicas para obter vantagens no mercado .
segurança	NOUN	0	21	1	A segurança cibernética também envolve proteção contra espionagem industrial , onde concorrentes podem tentar roubar segredos comerciais ou informações estratégicas para obter vantagens no mercado .
cibernética	ADJ	1	21	2	A segurança cibernética também envolve proteção contra espionagem industrial , onde concorrentes podem tentar roubar segredos comerciais ou informações estratégicas para obter vantagens no mercado .
também	ADV	0	21	3	A segurança cibernética também envolve proteção contra espionagem industrial , onde concorrentes podem tentar roubar segredos comerciais ou informações estratégicas para obter vantagens no mercado .
envolve	VERB	0	21	4	A segurança cibernética também envolve proteção contra espionagem industrial , onde concorrentes podem tentar roubar segredos comerciais ou informações estratégicas para obter vantagens no mercado .
proteção	NOUN	0	21	5	A segurança cibernética também envolve proteção contra espionagem industrial , onde concorrentes podem tentar roubar segredos comerciais ou informações estratégicas para obter vantagens no mercado .
contra	ADP	0	21	6	A segurança cibernética também envolve proteção contra espionagem industrial , onde concorrentes podem tentar roubar segredos comerciais ou informações estratégicas para obter vantagens no mercado .
espionagem	NOUN	0	21	7	A segurança cibernética também envolve proteção contra espionagem industrial , onde concorrentes podem tentar roubar segredos comerciais ou informações estratégicas para obter vantagens no mercado .
industrial	ADJ	0	21	8	A segurança cibernética também envolve proteção contra espionagem industrial , onde concorrentes podem tentar roubar segredos comerciais ou informações estratégicas para obter vantagens no mercado .
,	PUNCT	0	21	9	A segurança cibernética também envolve proteção contra espionagem industrial , onde concorrentes podem tentar roubar segredos comerciais ou informações estratégicas para obter vantagens no mercado .
onde	PRON	0	21	10	A segurança cibernética também envolve proteção contra espionagem industrial , onde concorrentes podem tentar roubar segredos comerciais ou informações estratégicas para obter vantagens no mercado .
concorrentes	NOUN	0	21	11	A segurança cibernética também envolve proteção contra espionagem industrial , onde concorrentes podem tentar roubar segredos comerciais ou informações estratégicas para obter vantagens no mercado .
podem	VERB	0	21	12	A segurança cibernética também envolve proteção contra espionagem industrial , onde concorrentes podem tentar roubar segredos comerciais ou informações estratégicas para obter vantagens no mercado .
tentar	VERB	0	21	13	A segurança cibernética também envolve proteção contra espionagem industrial , onde concorrentes podem tentar roubar segredos comerciais ou informações estratégicas para obter vantagens no mercado .
roubar	VERB	0	21	14	A segurança cibernética também envolve proteção contra espionagem industrial , onde concorrentes podem tentar roubar segredos comerciais ou informações estratégicas para obter vantagens no mercado .
